year,stat,player,team,value,link
1974,Montreal Expos,79,82,.491,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=MON
1974,New York Mets,71,91,.438,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=NYN
1974,Chicago Cubs,66,96,.407,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=CHN
1974,West,Team [Click for roster],Wins,Losses,
1974,Los Angeles Dodgers,102,60,.630,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=LAN
1974,Cincinnati Reds,98,64,.605,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=CN5
1974,Atlanta Braves,88,74,.543,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=ATL
1974,Houston Astros,81,81,.500,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=HOU
1974,San Francisco Giants,72,90,.444,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=SFN
1974,San Diego Padres,60,102,.370,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=SDN
1974,N.L.,Team [Click for roster],Wins,Losses,
1975,Statistic,Name(s),Team(s),#,
1975,Base on Balls,Joe Morgan,Cincinnati,132,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1975,Batting Average,Bill Madlock,Chicago,.354,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1975,Doubles,Pete Rose,Cincinnati,47,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1975,Hits,Dave Cash,Philadelphia,213,https://www.baseball-almanac.com/hitting/hihits4.shtml
1975,Home Runs,Mike Schmidt,Philadelphia,38,https://www.baseball-almanac.com/hitting/hihr5.shtml
1975,On Base Percentage,Joe Morgan,Cincinnati,.471,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1975,RBI,Greg Luzinski,Philadelphia,120,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1975,Runs,Pete Rose,Cincinnati,112,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1975,Slugging Average,Dave Parker,Pittsburgh,.541,https://www.baseball-almanac.com/hitting/hislug4.shtml
1975,Stolen Bases,Davey Lopes,Los Angeles,77,https://www.baseball-almanac.com/hitting/hisb4.shtml
1975,Total Bases,Greg Luzinski,Philadelphia,322,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1975,Triples,Ralph Garr,Atlanta,11,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1975,Statistic,Name(s),Team(s),#,
1975,Statistic,Name(s),Team(s),#,
1975,Complete Games,Andy Messersmith,Los Angeles,19,https://www.baseball-almanac.com/pitching/picomg4.shtml
1975,ERA,Randy Jones,San Diego,2.24,https://www.baseball-almanac.com/pitching/piera4.shtml
1975,Games,Gene Garber,Philadelphia,71,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1975,Saves,Rawly Eastwick,Cincinnati,22,https://www.baseball-almanac.com/pitching/pisave4.shtml
1975,Shutouts,Andy Messersmith,Los Angeles,7,https://www.baseball-almanac.com/pitching/pishut4.shtml
1975,Strikeouts,Tom Seaver,New York,243,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1975,Winning Percentage,Don Gullett,Cincinnati,.789,https://www.baseball-almanac.com/pitching/piwper4.shtml
1975,Wins,Tom Seaver,New York,22,https://www.baseball-almanac.com/pitching/piwins4.shtml
1975,Statistic,Name(s),Team(s),#,
1975,East,Team [Click for roster],Wins,Losses,
1975,Pittsburgh Pirates,92,69,.571,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=PIT
1975,Philadelphia Phillies,86,76,.531,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=PHI
1975,New York Mets,82,80,.506,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=NYN
1975,St. Louis Cardinals,82,80,.506,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=SLN
1975,Montreal Expos,75,87,.463,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=MON
1975,Chicago Cubs,75,87,.463,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=CHN
1975,West,Team [Click for roster],Wins,Losses,
1975,Cincinnati Reds,108,54,.667,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=CN5
1975,Los Angeles Dodgers,88,74,.543,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=LAN
1975,San Francisco Giants,80,81,.497,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=SFN
1975,San Diego Padres,71,91,.438,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=SDN
1975,Atlanta Braves,67,94,.416,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=ATL
1975,Houston Astros,64,97,.398,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=HOU
1975,N.L.,Team [Click for roster],Wins,Losses,
1976,Statistic,Name(s),Team(s),#,
1976,Base on Balls,Jimmy Wynn,Atlanta,127,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1976,Batting Average,Bill Madlock,Chicago,.339,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1976,Doubles,Pete Rose,Cincinnati,42,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1976,Hits,Pete Rose,Cincinnati,215,https://www.baseball-almanac.com/hitting/hihits4.shtml
1976,Home Runs,Mike Schmidt,Philadelphia,38,https://www.baseball-almanac.com/hitting/hihr5.shtml
1976,On Base Percentage,Joe Morgan,Cincinnati,.453,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1976,RBI,George Foster,Cincinnati,121,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1976,Runs,Pete Rose,Cincinnati,130,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1976,Slugging Average,Joe Morgan,Cincinnati,.576,https://www.baseball-almanac.com/hitting/hislug4.shtml
1976,Stolen Bases,Davey Lopes,Los Angeles,63,https://www.baseball-almanac.com/hitting/hisb4.shtml
1976,Total Bases,Mike Schmidt,Philadelphia,306,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1976,Triples,Dave Cash,Philadelphia,12,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1976,Statistic,Name(s),Team(s),#,
1976,Statistic,Name(s),Team(s),#,
1976,Complete Games,Randy Jones,San Diego,25,https://www.baseball-almanac.com/pitching/picomg4.shtml
1976,ERA,John Denny,St. Louis,2.52,https://www.baseball-almanac.com/pitching/piera4.shtml
1976,Games,Dale Murray,Montreal,81,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1976,Saves,Rawly Eastwick,Cincinnati,26,https://www.baseball-almanac.com/pitching/pisave4.shtml
1976,Shutouts,Jon Matlack,New York,6,https://www.baseball-almanac.com/pitching/pishut4.shtml
1976,Strikeouts,Tom Seaver,New York,235,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1976,Winning Percentage,Steve Carlton,Philadelphia,.741,https://www.baseball-almanac.com/pitching/piwper4.shtml
1976,Wins,Randy Jones,San Diego,22,https://www.baseball-almanac.com/pitching/piwins4.shtml
1976,Statistic,Name(s),Team(s),#,
1976,East,Team [Click for roster],Wins,Losses,
1976,Philadelphia Phillies,101,61,.623,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=PHI
1976,Pittsburgh Pirates,92,70,.568,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=PIT
1976,New York Mets,86,76,.531,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=NYN
1976,Chicago Cubs,75,87,.463,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=CHN
1976,St. Louis Cardinals,72,90,.444,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=SLN
1976,Montreal Expos,55,107,.340,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=MON
1976,West,Team [Click for roster],Wins,Losses,
1976,Cincinnati Reds,102,60,.630,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=CN5
1976,Los Angeles Dodgers,92,70,.568,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=LAN
1976,Houston Astros,80,82,.494,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=HOU
1976,San Francisco Giants,74,88,.457,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=SFN
1976,San Diego Padres,73,89,.451,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=SDN
1976,Atlanta Braves,70,92,.432,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=ATL
1976,N.L.,Team [Click for roster],Wins,Losses,
1977,Statistic,Name(s),Team(s),#,
1977,Base on Balls,Gene Tenace,San Diego,125,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1977,Batting Average,Dave Parker,Pittsburgh,.338,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1977,Doubles,Dave Parker,Pittsburgh,44,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1977,Hits,Dave Parker,Pittsburgh,215,https://www.baseball-almanac.com/hitting/hihits4.shtml
1977,Home Runs,George Foster,Cincinnati,52,https://www.baseball-almanac.com/hitting/hihr5.shtml
1977,On Base Percentage,Reggie Smith,Los Angeles,.432,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1977,RBI,George Foster,Cincinnati,149,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1977,Runs,George Foster,Cincinnati,124,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1977,Slugging Average,George Foster,Cincinnati,.631,https://www.baseball-almanac.com/hitting/hislug4.shtml
1977,Stolen Bases,Frank Taveras,Pittsburgh,70,https://www.baseball-almanac.com/hitting/hisb4.shtml
1977,Total Bases,George Foster,Cincinnati,388,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1977,Triples,GarryTempleton,St. Louis,18,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1977,Statistic,Name(s),Team(s),#,
1977,Statistic,Name(s),Team(s),#,
1977,Complete Games,Phil Niekro,Atlanta,20,https://www.baseball-almanac.com/pitching/picomg4.shtml
1977,ERA,JohnCandelaria,Pittsburgh,2.34,https://www.baseball-almanac.com/pitching/piera4.shtml
1977,Games,Rollie Fingers,San Diego,78,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1977,Saves,Rollie Fingers,San Diego,35,https://www.baseball-almanac.com/pitching/pisave4.shtml
1977,Shutouts,Tom Seaver,New York,7,https://www.baseball-almanac.com/pitching/pishut4.shtml
1977,Strikeouts,Phil Niekro,Atlanta,262,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1977,Winning Percentage,JohnCandelaria,Pittsburgh,.800,https://www.baseball-almanac.com/pitching/piwper4.shtml
1977,Wins,Steve Carlton,Philadelphia,23,https://www.baseball-almanac.com/pitching/piwins4.shtml
1977,Statistic,Name(s),Team(s),#,
1977,East,Team [Click for roster],Wins,Losses,
1977,Philadelphia Phillies,101,61,.623,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=PHI
1977,Pittsburgh Pirates,96,66,.593,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=PIT
1977,St. Louis Cardinals,83,79,.512,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=SLN
1977,Chicago Cubs,81,81,.500,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=CHN
1977,Montreal Expos,75,87,.463,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=MON
1977,New York Mets,64,98,.395,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=NYN
1977,West,Team [Click for roster],Wins,Losses,
1977,Los Angeles Dodgers,98,64,.605,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=LAN
1977,Cincinnati Reds,88,74,.543,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=CN5
1977,Houston Astros,81,81,.500,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=HOU
1977,San Francisco Giants,75,87,.463,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=SFN
1977,San Diego Padres,69,93,.426,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=SDN
1977,Atlanta Braves,61,101,.377,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=ATL
1977,N.L.,Team [Click for roster],Wins,Losses,
1978,Statistic,Name(s),Team(s),#,
1978,Base on Balls,Jeff Burroughs,Atlanta,117,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1978,Batting Average,Dave Parker,Pittsburgh,.334,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1978,Doubles,Pete Rose,Cincinnati,51,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1978,Hits,Steve Garvey,Los Angeles,202,https://www.baseball-almanac.com/hitting/hihits4.shtml
1978,Home Runs,George Foster,Cincinnati,40,https://www.baseball-almanac.com/hitting/hihr5.shtml
1978,On Base Percentage,Jeff Burroughs,Atlanta,.432,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1978,RBI,George Foster,Cincinnati,120,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1978,Runs,Ivan DeJesus,Chicago,104,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1978,Slugging Average,Dave Parker,Pittsburgh,.585,https://www.baseball-almanac.com/hitting/hislug4.shtml
1978,Stolen Bases,Omar Moreno,Pittsburgh,71,https://www.baseball-almanac.com/hitting/hisb4.shtml
1978,Total Bases,Dave Parker,Pittsburgh,340,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1978,Triples,Garry Templeton,St. Louis,13,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1978,Statistic,Name(s),Team(s),#,
1978,Statistic,Name(s),Team(s),#,
1978,Complete Games,Phil Niekro,Atlanta,22,https://www.baseball-almanac.com/pitching/picomg4.shtml
1978,ERA,Craig Swan,New York,2.43,https://www.baseball-almanac.com/pitching/piera4.shtml
1978,Games,Kent Tekulve,Pittsburgh,91,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1978,Saves,Rollie Fingers,San Diego,37,https://www.baseball-almanac.com/pitching/pisave4.shtml
1978,Shutouts,Bob Knepper,San Francisco,6,https://www.baseball-almanac.com/pitching/pishut4.shtml
1978,Strikeouts,J.R. Richard,Houston,303,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1978,Winning Percentage,Gaylord Perry,San Diego,.778,https://www.baseball-almanac.com/pitching/piwper4.shtml
1978,Wins,Gaylord Perry,San Diego,21,https://www.baseball-almanac.com/pitching/piwins4.shtml
1978,Statistic,Name(s),Team(s),#,
1978,East,Team | Roster,Wins,Losses,
1978,Philadelphia Phillies,90,72,.556,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=PHI
1978,Pittsburgh Pirates,88,73,.547,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=PIT
1978,Chicago Cubs,79,83,.488,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=CHN
1978,Montreal Expos,76,86,.469,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=MON
1978,St. Louis Cardinals,69,93,.426,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=SLN
1978,New York Mets,66,96,.407,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=NYN
1978,West,Team | Roster,Wins,Losses,
1978,Los Angeles Dodgers,95,67,.586,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=LAN
1978,Cincinnati Reds,92,69,.571,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=CN5
1978,San Francisco Giants,89,73,.549,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=SFN
1978,San Diego Padres,84,78,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=SDN
1978,Houston Astros,74,88,.457,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=HOU
1978,Atlanta Braves,69,93,.426,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=ATL
1978,N.L.,Team | Roster,Wins,Losses,
1979,Statistic,Name(s),Team(s),#,
1979,Base on Balls,Mike Schmidt,Philadelphia,120,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1979,Batting Average,Keith Hernandez,St. Louis,.344,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1979,Doubles,Keith Hernandez,St. Louis,48,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1979,Hits,Garry Templeton,St. Louis,211,https://www.baseball-almanac.com/hitting/hihits4.shtml
1979,Home Runs,Dave Kingman,Chicago,48,https://www.baseball-almanac.com/hitting/hihr5.shtml
1979,On Base Percentage,Keith Hernandez,St. Louis,.421,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1979,RBI,Dave Winfield,San Diego,118,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1979,Runs,Keith Hernandez,St. Louis,116,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1979,Slugging Average,Dave Kingman,Chicago,.613,https://www.baseball-almanac.com/hitting/hislug4.shtml
1979,Stolen Bases,Omar Moreno,Pittsburgh,77,https://www.baseball-almanac.com/hitting/hisb4.shtml
1979,Total Bases,Dave Winfield,San Diego,333,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1979,Triples,Garry Templeton,St. Louis,19,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1979,Statistic,Name(s),Team(s),#,
1979,Statistic,Name(s),Team(s),#,
1979,Complete Games,Phil Niekro,Atlanta,23,https://www.baseball-almanac.com/pitching/picomg4.shtml
1979,ERA,J.R. Richard,Houston,2.71,https://www.baseball-almanac.com/pitching/piera4.shtml
1979,Games,Kent Tekulve,Pittsburgh,94,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1979,Saves,Bruce Sutter,Chicago,37,https://www.baseball-almanac.com/pitching/pisave4.shtml
1979,Shutouts,Phil Niekro,Atlanta,5,https://www.baseball-almanac.com/pitching/pishut4.shtml
1979,Strikeouts,J.R. Richard,Houston,313,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1979,Winning Percentage,Tom Seaver,Cincinnati,.727,https://www.baseball-almanac.com/pitching/piwper4.shtml
1979,Wins,Joe Niekro,Houston,21,https://www.baseball-almanac.com/pitching/piwins4.shtml
1979,Statistic,Name(s),Team(s),#,
1979,East,Team [Click for roster],Wins,Losses,
1979,Pittsburgh Pirates,98,64,.605,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=PIT
1979,Montreal Expos,95,65,.594,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=MON
1979,St. Louis Cardinals,86,76,.531,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=SLN
1979,Philadelphia Phillies,84,78,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=PHI
1979,Chicago Cubs,80,82,.494,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=CHN
1979,New York Mets,63,99,.389,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=NYN
1979,West,Team [Click for roster],Wins,Losses,
1979,Cincinnati Reds,90,71,.559,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=CN5
1979,Houston Astros,89,73,.549,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=HOU
1979,Los Angeles Dodgers,79,83,.488,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=LAN
1979,San Francisco Giants,71,91,.438,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=SFN
1979,San Diego Padres,68,93,.422,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=SDN
1979,Atlanta Braves,66,94,.413,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=ATL
1979,N.L.,Team [Click for roster],Wins,Losses,
1980,Statistic,Name(s),Team(s),#,
1980,Base on Balls,Dan Driessen,Cincinnati,93,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1980,Batting Average,Bill Buckner,Chicago,.324,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1980,Doubles,Pete Rose,Philadelphia,42,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1980,Hits,Steve Garvey,Los Angeles,200,https://www.baseball-almanac.com/hitting/hihits4.shtml
1980,Home Runs,Mike Schmidt,Philadelphia,48,https://www.baseball-almanac.com/hitting/hihr5.shtml
1980,On Base Percentage,Keith Hernandez,St. Louis,.410,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1980,RBI,Mike Schmidt,Philadelphia,121,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1980,Runs,Keith Hernandez,St. Louis,111,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1980,Slugging Average,Mike Schmidt,Philadelphia,.624,https://www.baseball-almanac.com/hitting/hislug4.shtml
1980,Stolen Bases,Ron LeFlore,Montreal,97,https://www.baseball-almanac.com/hitting/hisb4.shtml
1980,Total Bases,Mike Schmidt,Philadelphia,342,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1980,Triples,Omar Moreno,Pittsburgh,13,https://www.baseball-almanac.com/hitting/hitrip4.shtml
